"Raw data packages from the headband:                  ""[ ]"" , i.e. 1 row, is 1 data package"
"[BrainBitSignalData(PackNum=0, Marker=0, O1=0.4, O2=-0.40000038147009037, T3=0.03477939107836826, T4=-0.4), BrainBitSignalData(PackNum=0, Marker=0, O1=0.4, O2=-0.40000038147009037, T3=0.04727902152921823, T4=-0.4)]"
"[BrainBitSignalData(PackNum=521, Marker=0, O1=0.4, O2=0.2671541854421477, T3=0.1172890828028515, T4=0.35111651527072457), BrainBitSignalData(PackNum=521, Marker=0, O1=0.4, O2=0.26448923539088764, T3=0.11696101852514126, T4=0.34798502729895336)]"
"[BrainBitSignalData(PackNum=522, Marker=0, O1=0.4, O2=0.26556994015687957, T3=0.11714145387788188, T4=0.3491847507331378), BrainBitSignalData(PackNum=522, Marker=0, O1=0.4, O2=0.2670332594235033, T3=0.117328755692249, T4=0.350881148224972)]"
"[BrainBitSignalData(PackNum=523, Marker=0, O1=0.4, O2=0.2662790930548602, T3=0.11715022768996018, T4=0.3500720501633169), BrainBitSignalData(PackNum=523, Marker=0, O1=0.4, O2=0.2647951744033569, T3=0.11701289845743032, T4=0.34828409984979614)]"
"[BrainBitSignalData(PackNum=524, Marker=0, O1=0.4, O2=0.26576563431323463, T3=0.11715251651050235, T4=0.3494300360012398), BrainBitSignalData(PackNum=524, Marker=0, O1=0.4, O2=0.26757418401163485, T3=0.11739856471878501, T4=0.3515792384903321)]"
"[BrainBitSignalData(PackNum=525, Marker=0, O1=0.4, O2=0.2652582790930549, T3=0.11705180840664713, T4=0.3489753236535298), BrainBitSignalData(PackNum=525, Marker=0, O1=0.4, O2=0.2651434565958563, T3=0.11711627685191808, T4=0.34873499749660253)]"
"[BrainBitSignalData(PackNum=526, Marker=0, O1=0.4, O2=0.2660593662828124, T3=0.11723376963974919, T4=0.3498012063991608), BrainBitSignalData(PackNum=526, Marker=0, O1=0.4, O2=0.2675631213790144, T3=0.11740581265050187, T4=0.3516360775337959)]"
"[BrainBitSignalData(PackNum=527, Marker=0, O1=0.4, O2=0.26463304961495365, T3=0.11702129079941827, T4=0.3482280237465131), BrainBitSignalData(PackNum=527, Marker=0, O1=0.4, O2=0.2654902129079942, T3=0.11718684881863482, T4=0.349099301432897)]"
"[BrainBitSignalData(PackNum=528, Marker=0, O1=0.4, O2=0.2663176215339866, T3=0.1172948048542069, T4=0.35006861693250363), BrainBitSignalData(PackNum=528, Marker=0, O1=0.4, O2=0.2664007820136852, T3=0.11727611281977923, T4=0.35023837112271416)]"
"[BrainBitSignalData(PackNum=529, Marker=0, O1=0.4, O2=0.2652193691438381, T3=0.11715823856185777, T4=0.34880671387359036), BrainBitSignalData(PackNum=529, Marker=0, O1=0.4, O2=0.26588121975061396, T3=0.11726886488806237, T4=0.3495147223612999)]"
"[BrainBitSignalData(PackNum=530, Marker=0, O1=0.4, O2=0.2672384903321174, T3=0.11746417757432706, T4=0.35109744176620655), BrainBitSignalData(PackNum=530, Marker=0, O1=0.4, O2=0.26616160026702906, T3=0.1172753498795985, T4=0.34997935293135923)]"
"[BrainBitSignalData(PackNum=531, Marker=0, O1=0.4, O2=0.26483179553203157, T3=0.11718837469899626, T4=0.34830546217485636), BrainBitSignalData(PackNum=531, Marker=0, O1=0.4, O2=0.26590563383639704, T3=0.11733447774360442, T4=0.34945254273657106)]"
"[BrainBitSignalData(PackNum=532, Marker=0, O1=0.4, O2=0.26772143146651406, T3=0.1175503898147486, T4=0.35158496054168753), BrainBitSignalData(PackNum=532, Marker=0, O1=0.4, O2=0.26515032305748276, T3=0.11716052738239993, T4=0.3487197386929881)]"
"[BrainBitSignalData(PackNum=533, Marker=0, O1=0.4, O2=0.26525942350332593, T3=0.11724368786209857, T4=0.3487372863171447), BrainBitSignalData(PackNum=533, Marker=0, O1=0.4, O2=0.2662607824905229, T3=0.11736270653029111, T4=0.3498359201773836)]"
"[BrainBitSignalData(PackNum=534, Marker=0, O1=0.4, O2=0.2676657368333214, T3=0.1175007987030017, T4=0.35151209975442865), BrainBitSignalData(PackNum=534, Marker=0, O1=0.4, O2=0.2646277090336886, T3=0.11709911069785185, T4=0.3480292778294352)]"
"[BrainBitSignalData(PackNum=535, Marker=0, O1=0.4, O2=0.26553865960947, T3=0.1172871754523997, T4=0.34898753069642136), BrainBitSignalData(PackNum=535, Marker=0, O1=0.4, O2=0.26673380540257013, T3=0.11744891877071263, T4=0.3503367904060272)]"
"[BrainBitSignalData(PackNum=536, Marker=0, O1=0.4, O2=0.2670439405860334, T3=0.11743289702691749, T4=0.35078349188183966), BrainBitSignalData(PackNum=536, Marker=0, O1=0.4, O2=0.2645926137853754, T3=0.11715251651050235, T4=0.34794420999928477)]"
"[BrainBitSignalData(PackNum=537, Marker=0, O1=0.4, O2=0.26561838685835537, T3=0.1173104451279117, T4=0.3490916720310898), BrainBitSignalData(PackNum=537, Marker=0, O1=0.4, O2=0.2672522232553704, T3=0.1175240683785137, T4=0.3509494313711466)]"
"[BrainBitSignalData(PackNum=538, Marker=0, O1=0.4, O2=0.2660299930858546, T3=0.11729175309348401, T4=0.3496173378156069), BrainBitSignalData(PackNum=538, Marker=0, O1=0.4, O2=0.26463114226450185, T3=0.11717960088691796, T4=0.3476741291753094)]"
"[BrainBitSignalData(PackNum=539, Marker=0, O1=0.4, O2=0.26551577140404836, T3=0.11732036335026107, T4=0.3484508022792838), BrainBitSignalData(PackNum=539, Marker=0, O1=0.4, O2=0.2674700426769664, T3=0.11756450420809193, T4=0.3507831104117493)]"
"[BrainBitSignalData(PackNum=540, Marker=0, O1=0.4, O2=0.2647806785399232, T3=0.11715900150203848, T4=0.34778780726223685), BrainBitSignalData(PackNum=540, Marker=0, O1=0.4, O2=0.26493631833679043, T3=0.11724483227236965, T4=0.3479213217938631)]"
"[BrainBitSignalData(PackNum=541, Marker=0, O1=0.4, O2=0.26585604272465013, T3=0.11737033593209832, T4=0.3490516176716019), BrainBitSignalData(PackNum=541, Marker=0, O1=0.4, O2=0.26723925327229814, T3=0.1175183463271583, T4=0.3507476336933457)]"
"[BrainBitSignalData(PackNum=542, Marker=0, O1=0.4, O2=0.26425920892640015, T3=0.11711627685191808, T4=0.34733729108552086), BrainBitSignalData(PackNum=542, Marker=0, O1=0.4, O2=0.26516748921154903, T3=0.11725970960589371, T4=0.3483527644660611)]"
"[BrainBitSignalData(PackNum=543, Marker=0, O1=0.4, O2=0.26603952983811363, T3=0.11736919152182725, T4=0.3494178289583482), BrainBitSignalData(PackNum=543, Marker=0, O1=0.4, O2=0.2659632358200415, T3=0.11732799275206829, T4=0.34938311518012544)]"
"[BrainBitSignalData(PackNum=544, Marker=0, O1=0.4, O2=0.2649016045585676, T3=0.11722614023794198, T4=0.34812006771094106), BrainBitSignalData(PackNum=544, Marker=0, O1=0.4, O2=0.26544519943733164, T3=0.11731273394845386, T4=0.34876284481319886)]"
"[BrainBitSignalData(PackNum=545, Marker=0, O1=0.4, O2=0.2668974560713349, T3=0.1175172019168872, T4=0.3504985337243402), BrainBitSignalData(PackNum=545, Marker=0, O1=0.4, O2=0.2654116300693799, T3=0.11725970960589371, T4=0.3488662232076866)]"
"[BrainBitSignalData(PackNum=546, Marker=0, O1=0.4, O2=0.2644865651002551, T3=0.11720515938297213, T4=0.347687480628472), BrainBitSignalData(PackNum=546, Marker=0, O1=0.4, O2=0.2654650358820304, T3=0.11733943685477911, T4=0.34882655031828913)]"
"[BrainBitSignalData(PackNum=547, Marker=0, O1=0.4, O2=0.2672529861955511, T3=0.11756068950718833, T4=0.35098490808955013), BrainBitSignalData(PackNum=547, Marker=0, O1=0.4, O2=0.26444918103139975, T3=0.11714107240779154, T4=0.3478137472283814)]"
"[BrainBitSignalData(PackNum=548, Marker=0, O1=0.4, O2=0.26483103259185087, T3=0.11724979138354434, T4=0.3481204491810314), BrainBitSignalData(PackNum=548, Marker=0, O1=0.4, O2=0.2658182771857044, T3=0.11736919152182725, T4=0.3492625706315714)]"
"[BrainBitSignalData(PackNum=549, Marker=0, O1=0.4, O2=0.2669741315594974, T3=0.11747714755739933, T4=0.35073275635982165), BrainBitSignalData(PackNum=549, Marker=0, O1=0.4, O2=0.2640169754190211, T3=0.11711093627065303, T4=0.34734759077796057)]"
"[BrainBitSignalData(PackNum=550, Marker=0, O1=0.4, O2=0.26509424695419975, T3=0.11730510454664664, T4=0.34849848604057887), BrainBitSignalData(PackNum=550, Marker=0, O1=0.4, O2=0.2663160956536252, T3=0.11745731111270058, T4=0.349920988007534)]"
"[BrainBitSignalData(PackNum=551, Marker=0, O1=0.4, O2=0.2662085210881434, T3=0.11737796533390554, T4=0.34993166917006413), BrainBitSignalData(PackNum=551, Marker=0, O1=0.4, O2=0.26408411415492455, T3=0.11716090885249028, T4=0.3474376177192857)]"
"[BrainBitSignalData(PackNum=552, Marker=0, O1=0.4, O2=0.26530443697398853, T3=0.11734287008559235, T4=0.3487796294971747), BrainBitSignalData(PackNum=552, Marker=0, O1=0.4, O2=0.26701647473952744, T3=0.11755191569511003, T4=0.3507808215912071)]"
"[BrainBitSignalData(PackNum=553, Marker=0, O1=0.4, O2=0.26528917817037406, T3=0.11725742078535155, T4=0.34892840283241544), BrainBitSignalData(PackNum=553, Marker=0, O1=0.4, O2=0.26447969863862864, T3=0.11723224375938775, T4=0.347933910306845)]"
"[BrainBitSignalData(PackNum=554, Marker=0, O1=0.4, O2=0.26551386405359656, T3=0.11736881005173688, T4=0.34907107264621035), BrainBitSignalData(PackNum=554, Marker=0, O1=0.4, O2=0.2673407243163341, T3=0.11754237894285101, T4=0.35120196457096536)]"
"[BrainBitSignalData(PackNum=555, Marker=0, O1=0.4, O2=0.26446367689483347, T3=0.11708537777459886, T4=0.3479621390935317), BrainBitSignalData(PackNum=555, Marker=0, O1=0.4, O2=0.2648363731731159, T3=0.11719943733161672, T4=0.3483306392008202)]"
"[BrainBitSignalData(PackNum=556, Marker=0, O1=0.4, O2=0.26586062036573443, T3=0.11733714803423695, T4=0.3494693274205469), BrainBitSignalData(PackNum=556, Marker=0, O1=0.4, O2=0.2669974012350094, T3=0.11743823760818253, T4=0.35083499034403837)]"
"[BrainBitSignalData(PackNum=557, Marker=0, O1=0.4, O2=0.26417719285697255, T3=0.11708537777459886, T4=0.3475959278067854), BrainBitSignalData(PackNum=557, Marker=0, O1=0.4, O2=0.26513506425386835, T3=0.11726237989652624, T4=0.3487044798893737)]"
"[BrainBitSignalData(PackNum=558, Marker=0, O1=0.4, O2=0.2661360417709749, T3=0.1173978017786043, T4=0.3498816965882269), BrainBitSignalData(PackNum=558, Marker=0, O1=0.4, O2=0.2657774598860358, T3=0.11731158953818277, T4=0.34952006294256494)]"
"[BrainBitSignalData(PackNum=559, Marker=0, O1=0.4, O2=0.26487947929332667, T3=0.11723186228929738, T4=0.34846415373244644), BrainBitSignalData(PackNum=559, Marker=0, O1=0.4, O2=0.2654143003600124, T3=0.11731082659800206, T4=0.34910807524497534)]"
"[BrainBitSignalData(PackNum=560, Marker=0, O1=0.4, O2=0.26707102496244906, T3=0.11753627542140524, T4=0.35106196504780296), BrainBitSignalData(PackNum=560, Marker=0, O1=0.4, O2=0.2651842738955249, T3=0.11722995493884558, T4=0.34895243544810817)]"
"[BrainBitSignalData(PackNum=561, Marker=0, O1=0.4, O2=0.26458040674248384, T3=0.11722270700712872, T4=0.3481479150275374), BrainBitSignalData(PackNum=561, Marker=0, O1=0.4, O2=0.26545168442886774, T3=0.11734172567532128, T4=0.3491866580835896)]"
"[BrainBitSignalData(PackNum=562, Marker=0, O1=0.4, O2=0.26719843597262954, T3=0.117556111866104, T4=0.35128741387120616), BrainBitSignalData(PackNum=562, Marker=0, O1=0.4, O2=0.2643461841070024, T3=0.1171540423908638, T4=0.3480166893164533)]"
"[BrainBitSignalData(PackNum=563, Marker=0, O1=0.4, O2=0.26492792599480247, T3=0.11729327897384546, T4=0.3485930906229884), BrainBitSignalData(PackNum=563, Marker=0, O1=0.4, O2=0.2658949526738669, T3=0.1174229788045681, T4=0.3497260567913597)]"
"[BrainBitSignalData(PackNum=564, Marker=0, O1=0.4, O2=0.2668146770617266, T3=0.11749927282264025, T4=0.3508914479174117), BrainBitSignalData(PackNum=564, Marker=0, O1=0.4, O2=0.2640482559664306, T3=0.11716014591230957, T4=0.3476333118756408)]"
"[BrainBitSignalData(PackNum=565, Marker=0, O1=0.4, O2=0.2650946284242901, T3=0.11733142598288153, T4=0.34876475216365066), BrainBitSignalData(PackNum=565, Marker=0, O1=0.4, O2=0.2663969673127816, T3=0.11749622106191737, T4=0.35030093221753333)]"
"[BrainBitSignalData(PackNum=566, Marker=0, O1=0.4, O2=0.2659681949312162, T3=0.11737148034236941, T4=0.34994502062322674), BrainBitSignalData(PackNum=566, Marker=0, O1=0.4, O2=0.2641955034213099, T3=0.11720401497270105, T4=0.3478057363564838)]"
"[BrainBitSignalData(PackNum=567, Marker=0, O1=0.4, O2=0.26531015902534394, T3=0.11736232506020075, T4=0.34904742150060797), BrainBitSignalData(PackNum=567, Marker=0, O1=0.4, O2=0.26705729203919604, T3=0.11757365949026059, T4=0.3511191855613571)]"
"[BrainBitSignalData(PackNum=568, Marker=0, O1=0.4, O2=0.2649103783706459, T3=0.11723567699020099, T4=0.3487472045394941), BrainBitSignalData(PackNum=568, Marker=0, O1=0.4, O2=0.2645674367594116, T3=0.11727573134968887, T4=0.3482146722933505)]"
"[BrainBitSignalData(PackNum=569, Marker=0, O1=0.4, O2=0.2656065612855542, T3=0.11740543118041151, T4=0.3493842595903965), BrainBitSignalData(PackNum=569, Marker=0, O1=0.4, O2=0.2672579453067258, T3=0.11758434065279069, T4=0.3513965143170493)]"
"[BrainBitSignalData(PackNum=570, Marker=0, O1=0.4, O2=0.2642073289941111, T3=0.11716701237393606, T4=0.3479670982047064), BrainBitSignalData(PackNum=570, Marker=0, O1=0.4, O2=0.2649084710201941, T3=0.11732608540161649, T4=0.3486701475812412)]"
"[BrainBitSignalData(PackNum=571, Marker=0, O1=0.4, O2=0.26583162863886706, T3=0.11743137114655604, T4=0.3497050759363899), BrainBitSignalData(PackNum=571, Marker=0, O1=0.4, O2=0.26610437975347495, T3=0.11741573087285126, T4=0.35008997925756385)]"
"[BrainBitSignalData(PackNum=572, Marker=0, O1=0.4, O2=0.26470705481248363, T3=0.11725742078535155, T4=0.3484904751686813), BrainBitSignalData(PackNum=572, Marker=0, O1=0.4, O2=0.2653391507522113, T3=0.11736537682092364, T4=0.3491847507331378)]"
"[BrainBitSignalData(PackNum=573, Marker=0, O1=0.4, O2=0.26666781107693777, T3=0.11754314188303173, T4=0.3507087237441289), BrainBitSignalData(PackNum=573, Marker=0, O1=0.4, O2=0.26595789523877644, T3=0.11738940943661637, T4=0.3500136852394917)]"
"[BrainBitSignalData(PackNum=574, Marker=0, O1=0.4, O2=0.2642641680375748, T3=0.11723491405002028, T4=0.3480205040173569), BrainBitSignalData(PackNum=574, Marker=0, O1=0.4, O2=0.2652945187516391, T3=0.117389027966526, T4=0.349182843382686)]"
"[BrainBitSignalData(PackNum=575, Marker=0, O1=0.4, O2=0.26717592923729827, T3=0.11762172472164605, T4=0.351349593495935), BrainBitSignalData(PackNum=575, Marker=0, O1=0.4, O2=0.2648852013446821, T3=0.11725627637508047, T4=0.34879031065970484)]"
"[BrainBitSignalData(PackNum=576, Marker=0, O1=0.4, O2=0.2646162649309778, T3=0.1172986195551105, T4=0.3484199032019646), BrainBitSignalData(PackNum=576, Marker=0, O1=0.4, O2=0.2655504851822712, T3=0.11743518584745966, T4=0.3495101447202155)]"
"[BrainBitSignalData(PackNum=577, Marker=0, O1=0.4, O2=0.26719614715208734, T3=0.11763278735426651, T4=0.35145564218105524), BrainBitSignalData(PackNum=577, Marker=0, O1=0.4, O2=0.26422869131917126, T3=0.11722652170803233, T4=0.348068187778652)]"
"[BrainBitSignalData(PackNum=578, Marker=0, O1=0.4, O2=0.26488405693441097, T3=0.1173783468039959, T4=0.34877276303554827), BrainBitSignalData(PackNum=578, Marker=0, O1=0.4, O2=0.26592279999046325, T3=0.1175183463271583, T4=0.3499911785041604)]"
"[BrainBitSignalData(PackNum=579, Marker=0, O1=0.4, O2=0.26657358796461866, T3=0.11754886393438715, T4=0.3508182056600625), BrainBitSignalData(PackNum=579, Marker=0, O1=0.4, O2=0.26399942779486446, T3=0.11723720287056243, T4=0.3478282430918151)]"
"[BrainBitSignalData(PackNum=580, Marker=0, O1=0.4, O2=0.2650187158763083, T3=0.11740009059914647, T4=0.34897684953389124), BrainBitSignalData(PackNum=580, Marker=0, O1=0.4, O2=0.2663969673127816, T3=0.11758739241351358, T4=0.3506042009393701)]"
"[BrainBitSignalData(PackNum=581, Marker=0, O1=0.4, O2=0.26559092101184945, T3=0.117426030565291, T4=0.34975314116777534), BrainBitSignalData(PackNum=581, Marker=0, O1=0.4, O2=0.26418405931859906, T3=0.11730891924755026, T4=0.348031185179887)]"
"[BrainBitSignalData(PackNum=582, Marker=0, O1=0.4, O2=0.26517015950218153, T3=0.1174473928903512, T4=0.3491549960660897), BrainBitSignalData(PackNum=582, Marker=0, O1=0.4, O2=0.2669439954223589, T3=0.1176823784660134, T4=0.35127787711894715)]"
"[BrainBitSignalData(PackNum=583, Marker=0, O1=0.4, O2=0.26458918055456215, T3=0.11733333333333333, T4=0.3486281858713015), BrainBitSignalData(PackNum=583, Marker=0, O1=0.4, O2=0.26455484824642966, T3=0.11739932765896574, T4=0.3484916195789524)]"
"[BrainBitSignalData(PackNum=584, Marker=0, O1=0.4, O2=0.2654238371122714, T3=0.11750194311327278, T4=0.3495269294041914), BrainBitSignalData(PackNum=584, Marker=0, O1=0.4, O2=0.2664156593472093, T3=0.11761256943947739, T4=0.35079035834346617)]"
"[BrainBitSignalData(PackNum=585, Marker=0, O1=0.4, O2=0.26423059866962306, T3=0.1173337148034237, T4=0.34826655222563957), BrainBitSignalData(PackNum=585, Marker=0, O1=0.4, O2=0.26494280332832654, T3=0.11746570345468851, T4=0.3490161409531984)]"
"[BrainBitSignalData(PackNum=586, Marker=0, O1=0.4, O2=0.2659411105548006, T3=0.11760226974703765, T4=0.35017046944662994), BrainBitSignalData(PackNum=586, Marker=0, O1=0.4, O2=0.26660563145220895, T3=0.11763278735426651, T4=0.35108294590277284)]"
"[BrainBitSignalData(PackNum=587, Marker=0, O1=0.4, O2=0.26358362539637126, T3=0.11728336075149608, T4=0.3475715137210023), BrainBitSignalData(PackNum=587, Marker=0, O1=0.4, O2=0.2648527763870014, T3=0.11748744724983907, T4=0.3489451875163913)]"
"[BrainBitSignalData(PackNum=588, Marker=0, O1=0.4, O2=0.26684939083994946, T3=0.11774837279164581, T4=0.35125346303316407), BrainBitSignalData(PackNum=588, Marker=0, O1=0.4, O2=0.2664518990057936, T3=0.11758662947333286, T4=0.3509864339699116)]"
"[BrainBitSignalData(PackNum=589, Marker=0, O1=0.4, O2=0.2627050997782705, T3=0.1171899005793577, T4=0.34655527740028136), BrainBitSignalData(PackNum=589, Marker=0, O1=0.4, O2=0.2646875998378752, T3=0.11748859166011015, T4=0.34872965691533747)]"
"[BrainBitSignalData(PackNum=590, Marker=0, O1=0.4, O2=0.2673414872565148, T3=0.11780063419402523, T4=0.3518485563741268), BrainBitSignalData(PackNum=590, Marker=0, O1=0.4, O2=0.26430345945688194, T3=0.11732532246143576, T4=0.34849581574994637)]"
"[BrainBitSignalData(PackNum=591, Marker=0, O1=0.4, O2=0.2637678754500155, T3=0.11736613976110435, T4=0.3477263905776888), BrainBitSignalData(PackNum=591, Marker=0, O1=0.4, O2=0.26522089502419954, T3=0.11755573039601364, T4=0.34935564933361946)]"
"[BrainBitSignalData(PackNum=592, Marker=0, O1=0.4, O2=0.266704050735522, T3=0.11769153374818206, T4=0.3511634360918389), BrainBitSignalData(PackNum=592, Marker=0, O1=0.4, O2=0.2636438976706483, T3=0.11727992752068284, T4=0.3476924397396467)]"
"[BrainBitSignalData(PackNum=593, Marker=0, O1=0.4, O2=0.26449114274133945, T3=0.11744510406980903, T4=0.3486236082302172), BrainBitSignalData(PackNum=593, Marker=0, O1=0.4, O2=0.2656901032353432, T3=0.11758929976396539, T4=0.3499980449657869)]"
"[BrainBitSignalData(PackNum=594, Marker=0, O1=0.4, O2=0.26605974775290275, T3=0.11754619364375463, T4=0.35053706220346664), BrainBitSignalData(PackNum=594, Marker=0, O1=0.4, O2=0.2636461864911904, T3=0.11725970960589371, T4=0.34774317526166465)]"
"[BrainBitSignalData(PackNum=595, Marker=0, O1=0.4, O2=0.26465097870920057, T3=0.11742183439429703, T4=0.34890398874663237), BrainBitSignalData(PackNum=595, Marker=0, O1=0.4, O2=0.266309610662089, T3=0.11763431323462795, T4=0.35082621653196006)]"
"[BrainBitSignalData(PackNum=596, Marker=0, O1=0.4, O2=0.2650763178599528, T3=0.11739475001788141, T4=0.3495158667715709), BrainBitSignalData(PackNum=596, Marker=0, O1=0.4, O2=0.26389109028920205, T3=0.11729633073456834, T4=0.3480899315738025)]"
"[BrainBitSignalData(PackNum=597, Marker=0, O1=0.4, O2=0.26481462937796535, T3=0.11742259733447774, T4=0.3491919986648547), BrainBitSignalData(PackNum=597, Marker=0, O1=0.4, O2=0.2666662851965763, T3=0.11764232410652553, T4=0.3513850702143385)]"
"[BrainBitSignalData(PackNum=598, Marker=0, O1=0.4, O2=0.2639643325465513, T3=0.11723453257992991, T4=0.34832720597000694), BrainBitSignalData(PackNum=598, Marker=0, O1=0.4, O2=0.2641516343609184, T3=0.1173230336408936, T4=0.348453091099826)]"
"[BrainBitSignalData(PackNum=599, Marker=0, O1=0.4, O2=0.26501451970531437, T3=0.11743556731755, T4=0.3494590277281072), BrainBitSignalData(PackNum=599, Marker=0, O1=0.4, O2=0.2663633979448299, T3=0.11758090742197745, T4=0.3510711203299716)]"
"[BrainBitSignalData(PackNum=600, Marker=0, O1=0.4, O2=0.2634920725746847, T3=0.11720897408387573, T4=0.3477370717402189), BrainBitSignalData(PackNum=600, Marker=0, O1=0.4, O2=0.26446482130510457, T3=0.11737415063300194, T4=0.34880289917268675)]"
"[BrainBitSignalData(PackNum=601, Marker=0, O1=0.4, O2=0.265301766683356, T3=0.11747791049758005, T4=0.3498328684166607), BrainBitSignalData(PackNum=601, Marker=0, O1=0.4, O2=0.26510874281763347, T3=0.11741649381303197, T4=0.3496795174403357)]"
